open,high,low,close,volume,timestamp
69731.67000000,69753.71000000,69722.01000000,69750.54000000,16.92530000,1711974600000
69750.55000000,69750.55000000,69694.64000000,69694.65000000,10.43831000,1711974660000
69694.65000000,69700.62000000,69672.46000000,69687.92000000,21.33042000,1711974720000
69687.92000000,69687.92000000,69687.91000000,69687.92000000,3.87804000,1711974780000
69687.91000000,69716.00000000,69687.91000000,69716.00000000,18.57898000,1711974840000
69716.00000000,69716.00000000,69697.68000000,69711.52000000,15.51307000,1711974900000
69711.52000000,69711.53000000,69686.04000000,69686.04000000,11.00121000,1711974960000
69686.04000000,69692.95000000,69677.70000000,69692.94000000,11.01643000,1711975020000
69692.94000000,69692.95000000,69687.60000000,69687.61000000,4.71718000,1711975080000
69687.60000000,69711.53000000,69687.60000000,69703.57000000,13.55004000,1711975140000
69703.57000000,69703.57000000,69697.58000000,69700.00000000,7.70566000,1711975200000
69700.00000000,69779.99000000,69699.99000000,69779.98000000,11.54664000,1711975260000
69779.99000000,69804.14000000,69768.00000000,69768.00000000,20.39376000,1711975320000
69768.01000000,69773.67000000,69759.64000000,69759.64000000,15.44709000,1711975380000
69759.64000000,69759.65000000,69737.26000000,69737.27000000,7.60858000,1711975440000
69737.26000000,69737.27000000,69689.35000000,69689.36000000,20.34651000,1711975500000
69689.36000000,69716.00000000,69686.05000000,69715.99000000,13.11277000,1711975560000
69715.99000000,69764.01000000,69715.99000000,69764.00000000,19.60287000,1711975620000
69764.01000000,69820.89000000,69764.00000000,69820.88000000,27.12528000,1711975680000
69820.88000000,69820.89000000,69781.90000000,69781.91000000,12.44622000,1711975740000
69781.90000000,69781.90000000,69744.01000000,69763.97000000,18.98235000,1711975800000
69763.97000000,69772.00000000,69760.02000000,69772.00000000,5.60570000,1711975860000
69772.00000000,69772.00000000,69749.11000000,69749.11000000,12.31557000,1711975920000
69749.11000000,69755.39000000,69731.20000000,69752.01000000,9.56813000,1711975980000
69752.01000000,69765.86000000,69752.00000000,69765.86000000,6.17074000,1711976040000
69765.85000000,69802.83000000,69765.85000000,69802.83000000,8.43833000,1711976100000
69802.82000000,69811.73000000,69795.84000000,69798.01000000,11.56466000,1711976160000
69798.01000000,69798.01000000,69798.00000000,69798.01000000,7.84970000,1711976220000
69798.00000000,69824.00000000,69798.00000000,69812.08000000,11.84473000,1711976280000
69812.09000000,69841.13000000,69812.08000000,69841.13000000,26.07841000,1711976340000
69841.13000000,69856.09000000,69781.26000000,69781.27000000,45.69044000,1711976400000
69781.26000000,69781.27000000,69764.71000000,69764.71000000,7.98678000,1711976460000
69764.71000000,69832.16000000,69764.71000000,69830.78000000,14.07275000,1711976520000
69830.79000000,69860.00000000,69830.78000000,69844.03000000,12.65756000,1711976580000
69844.04000000,69844.04000000,69806.00000000,69823.31000000,17.01506000,1711976640000
69823.30000000,69845.00000000,69800.01000000,69844.99000000,27.01796000,1711976700000
69844.99000000,69886.86000000,69844.99000000,69886.85000000,22.18356000,1711976760000
69886.85000000,69887.87000000,69872.00000000,69883.67000000,15.18305000,1711976820000
69883.67000000,69883.68000000,69872.01000000,69872.02000000,11.46758000,1711976880000
69872.02000000,69872.02000000,69853.50000000,69867.46000000,16.74806000,1711976940000
69867.46000000,69911.76000000,69867.46000000,69898.77000000,20.87095000,1711977000000
69898.77000000,69905.00000000,69786.57000000,69818.99000000,36.87727000,1711977060000
69819.00000000,69821.96000000,69790.00000000,69810.40000000,11.66175000,1711977120000
69810.40000000,69810.41000000,69796.44000000,69808.10000000,11.23669000,1711977180000
69808.09000000,69819.57000000,69801.23000000,69805.59000000,19.69645000,1711977240000
69805.60000000,69805.60000000,69757.23000000,69766.00000000,22.52689000,1711977300000
69766.00000000,69766.00000000,69659.53000000,69659.54000000,36.88704000,1711977360000
69659.54000000,69728.87000000,69654.22000000,69706.01000000,27.52285000,1711977420000
69706.02000000,69746.26000000,69706.01000000,69745.93000000,21.05720000,1711977480000
69745.93000000,69745.94000000,69710.28000000,69710.28000000,8.42006000,1711977540000
69710.29000000,69714.00000000,69686.59000000,69714.00000000,15.17353000,1711977600000
69713.99000000,69734.00000000,69713.99000000,69730.00000000,12.20557000,1711977660000
69730.00000000,69764.01000000,69729.99000000,69764.01000000,25.67134000,1711977720000
69764.01000000,69764.01000000,69718.29000000,69718.29000000,16.73187000,1711977780000
69718.30000000,69722.00000000,69709.88000000,69721.99000000,12.15798000,1711977840000
69721.99000000,69900.00000000,69721.99000000,69876.01000000,25.46100000,1711977900000
69876.02000000,69881.84000000,69852.00000000,69865.95000000,14.87837000,1711977960000
69865.96000000,69999.00000000,69865.95000000,69997.99000000,43.48913000,1711978020000
69997.99000000,70020.00000000,69972.00000000,69972.00000000,112.06598000,1711978080000
69972.00000000,70016.00000000,69962.00000000,70015.99000000,24.37175000,1711978140000
70015.99000000,70040.00000000,69975.98000000,70001.08000000,90.78490000,1711978200000
70001.08000000,70001.08000000,69941.01000000,69963.97000000,27.11368000,1711978260000
69963.96000000,70040.00000000,69963.96000000,70034.01000000,43.13936000,1711978320000
70034.01000000,70034.02000000,69833.34000000,69845.99000000,88.29611000,1711978380000
69846.00000000,69872.00000000,69780.06000000,69860.01000000,46.15449000,1711978440000
69860.00000000,69920.00000000,69860.00000000,69878.01000000,30.50844000,1711978500000
69878.00000000,69958.00000000,69850.00000000,69940.26000000,44.43003000,1711978560000
69940.26000000,70047.28000000,69930.48000000,70047.28000000,27.14153000,1711978620000
70047.28000000,70070.00000000,70027.02000000,70045.21000000,141.61926000,1711978680000
70045.21000000,70049.24000000,70010.00000000,70020.12000000,29.07365000,1711978740000
70020.13000000,70047.45000000,70013.53000000,70030.00000000,19.20287000,1711978800000
70030.00000000,70080.00000000,70022.58000000,70022.58000000,46.28557000,1711978860000
70022.59000000,70033.99000000,69929.87000000,69960.95000000,31.08106000,1711978920000
69960.95000000,69960.96000000,69899.88000000,69948.41000000,26.64913000,1711978980000
69948.41000000,69965.33000000,69930.78000000,69965.33000000,13.04336000,1711979040000
69965.32000000,70040.00000000,69965.32000000,70024.99000000,34.58636000,1711979100000
70025.00000000,70065.91000000,70011.25000000,70040.82000000,30.45609000,1711979160000
70040.81000000,70040.82000000,69850.00000000,69882.00000000,39.45441000,1711979220000
69882.00000000,69999.01000000,69881.99000000,69999.00000000,31.58394000,1711979280000
69999.00000000,70026.30000000,69962.00000000,70020.00000000,26.40055000,1711979340000
70019.99000000,70031.25000000,70000.00000000,70010.00000000,12.97171000,1711979400000
70010.00000000,70010.00000000,69934.00000000,69940.00000000,15.94163000,1711979460000
69940.00000000,69940.00000000,69905.58000000,69912.29000000,16.42775000,1711979520000
69912.29000000,69927.03000000,69869.65000000,69869.66000000,12.47773000,1711979580000
69869.65000000,69869.66000000,69776.92000000,69797.99000000,24.10164000,1711979640000
69797.99000000,69860.00000000,69797.99000000,69840.00000000,31.82656000,1711979700000
69840.01000000,69888.00000000,69827.88000000,69888.00000000,9.84614000,1711979760000
69888.00000000,69927.13000000,69880.12000000,69882.57000000,19.29299000,1711979820000
69882.56000000,69882.57000000,69861.90000000,69868.88000000,10.51422000,1711979880000
69868.88000000,69880.00000000,69854.56000000,69880.00000000,9.63108000,1711979940000
69880.00000000,69880.00000000,69801.32000000,69851.80000000,50.71314000,1711980000000
69851.80000000,69923.99000000,69840.00000000,69922.05000000,24.60104000,1711980060000
69922.06000000,69932.00000000,69906.01000000,69931.99000000,10.98264000,1711980120000
69932.00000000,69933.93000000,69850.00000000,69850.00000000,25.05358000,1711980180000
69850.01000000,69850.01000000,69710.00000000,69732.95000000,59.69422000,1711980240000
69732.95000000,69743.53000000,69717.12000000,69734.75000000,18.94453000,1711980300000
69734.74000000,69737.16000000,69719.66000000,69726.36000000,13.98892000,1711980360000
69726.37000000,69732.97000000,69700.00000000,69712.00000000,27.97637000,1711980420000
69711.99000000,69736.70000000,69674.00000000,69712.17000000,19.91782000,1711980480000
69712.17000000,69771.64000000,69712.16000000,69771.63000000,18.68725000,1711980540000
69771.64000000,69807.40000000,69756.90000000,69800.41000000,22.71861000,1711980600000
69800.42000000,69818.04000000,69770.00000000,69789.99000000,12.82255000,1711980660000
69789.99000000,69789.99000000,69680.75000000,69681.10000000,24.06757000,1711980720000
69681.10000000,69696.00000000,69628.05000000,69692.32000000,51.96620000,1711980780000
69692.32000000,69692.32000000,69651.26000000,69680.00000000,17.34617000,1711980840000
69679.99000000,69740.00000000,69679.99000000,69707.94000000,21.91856000,1711980900000
69707.94000000,69731.04000000,69700.00000000,69700.00000000,21.24010000,1711980960000
69700.00000000,69757.67000000,69700.00000000,69742.64000000,17.54782000,1711981020000
69742.64000000,69742.65000000,69705.25000000,69705.25000000,12.31948000,1711981080000
69705.26000000,69728.34000000,69688.02000000,69688.03000000,16.03266000,1711981140000
69688.02000000,69688.03000000,69552.68000000,69641.88000000,55.54794000,1711981200000
69641.89000000,69641.89000000,69590.77000000,69595.36000000,23.18670000,1711981260000
69595.37000000,69595.37000000,69467.59000000,69484.13000000,136.53334000,1711981320000
69484.12000000,69512.09000000,69412.87000000,69504.02000000,150.49887000,1711981380000
69504.01000000,69560.90000000,69450.00000000,69559.99000000,33.90699000,1711981440000
69559.99000000,69560.00000000,69502.23000000,69556.83000000,21.60408000,1711981500000
69556.84000000,69583.83000000,69476.34000000,69476.34000000,23.15829000,1711981560000
69476.34000000,69497.51000000,69459.50000000,69472.00000000,35.65158000,1711981620000
69471.99000000,69472.00000000,69405.30000000,69434.75000000,38.35200000,1711981680000
69434.75000000,69434.76000000,69380.00000000,69389.38000000,55.86880000,1711981740000
69389.38000000,69437.43000000,69318.00000000,69346.00000000,95.40394000,1711981800000
69346.00000000,69401.98000000,69341.08000000,69385.73000000,28.71761000,1711981860000
69385.72000000,69447.76000000,69382.00000000,69396.00000000,24.77558000,1711981920000
69396.00000000,69401.99000000,69270.01000000,69327.51000000,83.98299000,1711981980000
69327.52000000,69341.72000000,69300.00000000,69328.99000000,20.40949000,1711982040000
69328.99000000,69345.00000000,69186.00000000,69251.99000000,114.15215000,1711982100000
69251.99000000,69283.78000000,69125.99000000,69243.09000000,93.26913000,1711982160000
69243.08000000,69314.21000000,69209.20000000,69248.15000000,81.01747000,1711982220000
69248.15000000,69274.20000000,69100.00000000,69119.83000000,78.75973000,1711982280000
69119.84000000,69128.00000000,69059.44000000,69116.45000000,175.88202000,1711982340000
69116.45000000,69240.00000000,69116.45000000,69224.00000000,65.20222000,1711982400000
69224.01000000,69256.07000000,69077.99000000,69122.73000000,92.64745000,1711982460000
69122.72000000,69226.07000000,69122.72000000,69193.02000000,59.97797000,1711982520000
69193.02000000,69193.02000000,69073.99000000,69074.00000000,48.83542000,1711982580000
69073.99000000,69093.99000000,69014.00000000,69038.21000000,81.96604000,1711982640000
69038.22000000,69100.00000000,69020.83000000,69100.00000000,88.36848000,1711982700000
69099.99000000,69174.10000000,69060.85000000,69062.01000000,92.87996000,1711982760000
69062.00000000,69165.64000000,69057.99000000,69136.00000000,70.01668000,1711982820000
69136.01000000,69202.28000000,69120.47000000,69158.47000000,72.93773000,1711982880000
69158.46000000,69159.99000000,69045.00000000,69055.99000000,63.51935000,1711982940000
69056.00000000,69062.89000000,69041.27000000,69044.75000000,24.16590000,1711983000000
69044.74000000,69100.00000000,69044.22000000,69044.23000000,35.54298000,1711983060000
69044.23000000,69044.23000000,68751.01000000,68790.21000000,290.67804000,1711983120000
68790.20000000,68817.70000000,68626.39000000,68626.40000000,214.86215000,1711983180000
68626.39000000,68870.00000000,68611.45000000,68832.02000000,145.36207000,1711983240000
68832.01000000,68912.33000000,68753.89000000,68842.12000000,105.51443000,1711983300000
68842.13000000,68980.30000000,68832.00000000,68960.87000000,72.66345000,1711983360000
68960.88000000,69000.00000000,68926.00000000,68959.99000000,41.56082000,1711983420000
68959.99000000,68968.92000000,68882.37000000,68919.99000000,77.83294000,1711983480000
68919.99000000,68954.77000000,68882.36000000,68906.07000000,90.69768000,1711983540000
68906.07000000,68948.00000000,68852.00000000,68852.01000000,52.47124000,1711983600000
68852.01000000,68988.96000000,68730.22000000,68988.95000000,82.56513000,1711983660000
68988.95000000,69021.66000000,68804.00000000,68888.00000000,88.91892000,1711983720000
68887.99000000,68888.00000000,68794.00000000,68803.89000000,46.67684000,1711983780000
68803.89000000,68912.00000000,68745.10000000,68911.96000000,95.26966000,1711983840000
68911.96000000,68960.00000000,68818.20000000,68828.56000000,51.07532000,1711983900000
68828.56000000,68828.57000000,68680.00000000,68684.01000000,109.21906000,1711983960000
68682.00000000,68718.00000000,68550.00000000,68700.00000000,265.13323000,1711984020000
68699.39000000,68716.00000000,68540.00000000,68644.93000000,104.86428000,1711984080000
68644.92000000,68644.93000000,68510.00000000,68535.78000000,183.34515000,1711984140000
68535.78000000,68624.00000000,68502.15000000,68516.00000000,207.30676000,1711984200000
68515.99000000,68594.00000000,68500.00000000,68512.00000000,221.69000000,1711984260000
68512.00000000,68522.99000000,68300.00000000,68336.96000000,326.13502000,1711984320000
68336.15000000,68432.85000000,68161.48000000,68432.85000000,207.46063000,1711984380000
68432.85000000,68497.00000000,68362.00000000,68470.62000000,178.68831000,1711984440000
68470.62000000,68560.00000000,68385.30000000,68480.00000000,122.57945000,1711984500000
68480.00000000,68497.22000000,68301.00000000,68485.47000000,168.01211000,1711984560000
68485.46000000,68546.84000000,68459.36000000,68475.99000000,86.74052000,1711984620000
68476.00000000,68492.00000000,68367.65000000,68427.22000000,64.98532000,1711984680000
68427.23000000,68524.01000000,68367.65000000,68514.00000000,64.98415000,1711984740000
68514.00000000,68588.23000000,68468.00000000,68574.99000000,78.41660000,1711984800000
68574.99000000,68575.00000000,68458.00000000,68548.01000000,47.73922000,1711984860000
68548.01000000,68650.00000000,68532.00000000,68649.99000000,77.17855000,1711984920000
68649.98000000,68743.69000000,68582.00000000,68743.68000000,77.83072000,1711984980000
68743.69000000,68743.69000000,68687.76000000,68699.99000000,65.45410000,1711985040000
68700.00000000,68747.87000000,68699.99000000,68720.02000000,30.33948000,1711985100000
68720.02000000,68726.00000000,68664.38000000,68683.18000000,51.96701000,1711985160000
68683.18000000,68734.00000000,68650.00000000,68726.00000000,28.36417000,1711985220000
68726.00000000,68882.35000000,68726.00000000,68794.63000000,106.37439000,1711985280000
68794.63000000,68880.00000000,68773.19000000,68816.00000000,69.96374000,1711985340000
68816.00000000,68825.77000000,68730.00000000,68755.99000000,63.39373000,1711985400000
68756.00000000,68768.28000000,68700.00000000,68722.41000000,47.13898000,1711985460000
68722.40000000,68764.31000000,68706.09000000,68722.01000000,38.54821000,1711985520000
68722.00000000,68749.80000000,68644.00000000,68673.80000000,62.82051000,1711985580000
68673.80000000,68698.00000000,68588.25000000,68632.00000000,53.33258000,1711985640000
68632.01000000,68695.61000000,68630.00000000,68695.60000000,32.58507000,1711985700000
68695.60000000,68750.00000000,68691.96000000,68695.58000000,29.26406000,1711985760000
68695.59000000,68746.06000000,68670.00000000,68686.02000000,21.35371000,1711985820000
68686.02000000,68698.38000000,68632.00000000,68659.99000000,27.09075000,1711985880000
68660.00000000,68676.91000000,68594.56000000,68594.56000000,28.12480000,1711985940000
68594.56000000,68654.15000000,68548.01000000,68634.01000000,38.54572000,1711986000000
68634.00000000,68634.01000000,68562.00000000,68571.99000000,29.29983000,1711986060000
68572.00000000,68649.26000000,68565.04000000,68612.00000000,50.94408000,1711986120000
68612.01000000,68652.54000000,68596.19000000,68652.53000000,25.95373000,1711986180000
68652.53000000,68652.54000000,68609.34000000,68625.31000000,28.82048000,1711986240000
68625.31000000,68631.75000000,68544.31000000,68544.32000000,29.13415000,1711986300000
68544.31000000,68614.94000000,68544.31000000,68576.01000000,29.69680000,1711986360000
68576.01000000,68699.67000000,68564.51000000,68656.00000000,51.87729000,1711986420000
68656.00000000,68784.99000000,68630.00000000,68744.00000000,52.35847000,1711986480000
68744.01000000,68744.01000000,68682.19000000,68699.97000000,19.20000000,1711986540000
68699.96000000,68699.97000000,68640.00000000,68641.77000000,12.39742000,1711986600000
68641.76000000,68656.87000000,68576.01000000,68585.77000000,44.56832000,1711986660000
68585.78000000,68585.78000000,68540.01000000,68562.11000000,41.57428000,1711986720000
68562.11000000,68567.99000000,68413.04000000,68425.99000000,51.12338000,1711986780000
68426.00000000,68442.00000000,68361.52000000,68408.88000000,77.21837000,1711986840000
68408.88000000,68449.68000000,68390.00000000,68405.90000000,61.48534000,1711986900000
68405.90000000,68426.00000000,68320.66000000,68349.28000000,93.18395000,1711986960000
68349.28000000,68354.00000000,68253.59000000,68304.48000000,91.04061000,1711987020000
68304.49000000,68330.00000000,68246.03000000,68267.09000000,47.06877000,1711987080000
68267.08000000,68300.00000000,68185.95000000,68237.15000000,62.96823000,1711987140000
68237.15000000,68344.00000000,68062.86000000,68322.55000000,225.79643000,1711987200000
68322.54000000,68415.54000000,68236.00000000,68359.98000000,131.21473000,1711987260000
68359.98000000,68455.06000000,68330.75000000,68416.00000000,75.29415000,1711987320000
68416.00000000,68491.42000000,68388.01000000,68435.74000000,67.74589000,1711987380000
68435.74000000,68468.00000000,68373.86000000,68373.87000000,33.33843000,1711987440000
68373.86000000,68382.06000000,68309.98000000,68321.13000000,36.94920000,1711987500000
68321.13000000,68378.00000000,68252.00000000,68303.33000000,41.99651000,1711987560000
68303.33000000,68380.00000000,68286.00000000,68379.99000000,31.11370000,1711987620000
68379.99000000,68420.00000000,68358.00000000,68420.00000000,39.74164000,1711987680000
68419.99000000,68469.99000000,68419.99000000,68451.99000000,30.05815000,1711987740000
68451.99000000,68500.00000000,68451.99000000,68490.70000000,32.83688000,1711987800000
68490.70000000,68490.71000000,68420.00000000,68460.59000000,45.47184000,1711987860000
68460.60000000,68488.11000000,68432.00000000,68439.97000000,23.29270000,1711987920000
68439.96000000,68460.00000000,68367.65000000,68388.00000000,28.31975000,1711987980000
68388.00000000,68394.36000000,68350.01000000,68387.37000000,21.96384000,1711988040000
68387.38000000,68474.00000000,68379.55000000,68410.01000000,30.42785000,1711988100000
68410.01000000,68410.01000000,68270.16000000,68276.00000000,49.31112000,1711988160000
68276.00000000,68294.00000000,68226.32000000,68294.00000000,62.70933000,1711988220000
68293.99000000,68367.64000000,68267.89000000,68367.64000000,35.23690000,1711988280000
68367.64000000,68499.76000000,68367.63000000,68482.48000000,74.59205000,1711988340000
68482.48000000,68530.00000000,68476.03000000,68502.01000000,32.72952000,1711988400000
68502.00000000,68600.00000000,68502.00000000,68600.00000000,32.94853000,1711988460000
68600.00000000,68600.00000000,68537.00000000,68578.45000000,27.02956000,1711988520000
68578.46000000,68618.00000000,68550.00000000,68617.99000000,27.36539000,1711988580000
68617.99000000,68618.00000000,68552.00000000,68566.40000000,12.15839000,1711988640000
68566.40000000,68618.00000000,68550.13000000,68618.00000000,14.77666000,1711988700000
68618.00000000,68706.63000000,68593.62000000,68683.99000000,36.23124000,1711988760000
68683.99000000,68728.23000000,68650.92000000,68714.01000000,32.01799000,1711988820000
68714.00000000,68714.01000000,68686.38000000,68686.39000000,24.71965000,1711988880000
68686.39000000,68719.08000000,68640.00000000,68657.99000000,30.20237000,1711988940000
68657.99000000,68672.00000000,68600.01000000,68633.99000000,82.96338000,1711989000000
68634.00000000,68657.95000000,68623.14000000,68623.15000000,18.78962000,1711989060000
68623.15000000,68623.15000000,68593.15000000,68593.16000000,30.70342000,1711989120000
68593.15000000,68689.96000000,68593.15000000,68660.00000000,26.22945000,1711989180000
68660.00000000,68673.15000000,68588.24000000,68588.24000000,24.42873000,1711989240000
68588.24000000,68588.25000000,68503.37000000,68560.00000000,32.76940000,1711989300000
68559.99000000,68645.15000000,68556.00000000,68598.01000000,31.40101000,1711989360000
68598.00000000,68600.00000000,68540.00000000,68556.00000000,15.04237000,1711989420000
68556.00000000,68556.00000000,68506.81000000,68524.12000000,17.76685000,1711989480000
68524.11000000,68566.00000000,68524.11000000,68532.94000000,43.79918000,1711989540000
